species_id,official_name,compact_name,kingdom,type
228908,Nanoarchaeum equitans Kin4-M,Nanoarchaeum equitans,archaea,core
229533,Gibberella zeae PH 1,Gibberella zeae PH1,eukaryota,periphery
232348,Synechococcus sp. CB0101,Synechococcus sp. CB0101,bacteria,periphery
232363,Synechococcus sp. CB0205,Synechococcus sp. CB0205,bacteria,periphery
232721,Acidovorax sp. JS42,Acidovorax sp. JS42,bacteria,core
233412,Haemophilus ducreyi 35000HP,Haemophilus ducreyi,bacteria,periphery
234267,Candidatus Solibacter usitatus Ellin6076,Solibacter usitatus,bacteria,core
234621,Rhodococcus erythropolis PR4,Rhodococcus erythropolis,bacteria,periphery
234826,Anaplasma marginale str. St. Maries,Anaplasma marginale StMaries,bacteria,core
234831,Pseudoalteromonas sp. SM9913,Pseudoalteromonas sp. SM9913,bacteria,core
235279,Helicobacter hepaticus ATCC 51449,Helicobacter hepaticus,bacteria,periphery
235909,Geobacillus kaustophilus HTA426,Geobacillus kaustophilus,bacteria,core
236097,Alcanivorax sp. DG881,Alcanivorax sp. DG881,bacteria,core
237727,Erythrobacter sp. NAP1,Erythrobacter sp. NAP1,bacteria,periphery
240015,Acidobacterium capsulatum ATCC 51196,Acidobacterium capsulatum,bacteria,core
240016,Verrucomicrobium spinosum DSM 4136,Verrucomicrobium spinosum,bacteria,core
240176,Coprinopsis cinerea okayama7_130,Coprinopsis cinerea,eukaryota,core
240292,Anabaena variabilis ATCC 29413,Anabaena variabilis,bacteria,core
242619,Porphyromonas gingivalis W83,Porphyromonas gingivalis W83,bacteria,core
243090,Rhodopirellula baltica SH 1,Rhodopirellula baltica,bacteria,core
243159,Acidithiobacillus ferrooxidans ATCC 23270,Acidithiobacillus ferrooxidans ATCC23270,bacteria,periphery
243160,Burkholderia mallei ATCC 23344,Burkholderia mallei,bacteria,periphery
243161,Chlamydia muridarum Nigg,Chlamydia muridarum,bacteria,core
243164,Dehalococcoides ethenogenes 195,Dehalococcoides ethenogenes,bacteria,core
243230,Deinococcus radiodurans R1,Deinococcus radiodurans,bacteria,periphery
243231,Geobacter sulfurreducens PCA,Geobacter sulfurreducens,bacteria,periphery
243232,Methanocaldococcus jannaschii DSM 2661,Methanocaldococcus jannaschii,archaea,periphery
243233,Methylococcus capsulatus str. Bath,Methylococcus capsulatus,bacteria,core
243265,Photorhabdus luminescens subsp. laumondii TTO1,Photorhabdus luminescens,bacteria,core
243272,Mycoplasma arthritidis 158L3-1,Mycoplasma arthritidis,bacteria,periphery
243273,Mycoplasma genitalium G37,Mycoplasma genitalium,bacteria,periphery
243274,Thermotoga maritima MSB8,Thermotoga maritima,bacteria,periphery
243275,Treponema denticola ATCC 35405,Treponema denticola,bacteria,periphery
243276,Treponema pallidum subsp. pallidum str. Nichols,Treponema pallidum,bacteria,periphery
243277,Vibrio cholerae O1 biovar El Tor str. N16961,Vibrio cholerae O1,bacteria,core
243365,Chromobacterium violaceum ATCC 12472,Chromobacterium violaceum,bacteria,core
244592,Labrenzia alexandrii DFL-11,Labrenzia alexandrii,bacteria,periphery
245014,butyrate-producing bacterium SS3/4,butyrate-producing bacterium SS34,bacteria,periphery
245018,butyrate-producing bacterium SSC/2,butyrate-producing bacterium SSC2,bacteria,periphery
246194,Carboxydothermus hydrogenoformans Z-2901,Carboxydothermus hydrogenoformans,bacteria,core
246195,Dichelobacter nodosus VCS1703A,Dichelobacter nodosus,bacteria,core
246196,Mycobacterium smegmatis str. MC2 155,Mycobacterium smegmatis,bacteria,periphery
246197,Myxococcus xanthus DK 1622,Myxococcus xanthus,bacteria,periphery
246199,Ruminococcus albus 8,Ruminococcus albus 8,bacteria,periphery
246200,Ruegeria pomeroyi DSS-3,Ruegeria pomeroyi,bacteria,periphery
246201,Streptococcus mitis NCTC 12261,Streptococcus mitis NCTC12261,bacteria,periphery
246410,Coccidioides immitis RS,Coccidioides immitis,eukaryota,periphery
246969,Thermococcus sp. AM4,Thermococcus sp. AM4,archaea,periphery
247156,Nocardia farcinica IFM 10152,Nocardia farcinica,bacteria,periphery
247633,marine gamma proteobacterium HTCC2143,gamma proteobacterium HTCC2143,bacteria,periphery
247634,marine gamma proteobacterium HTCC2148,gamma proteobacterium HTCC2148,bacteria,periphery
247639,marine gamma proteobacterium HTCC2080,gamma proteobacterium HTCC2080,bacteria,periphery
251221,Gloeobacter violaceus PCC 7421,Gloeobacter violaceus,bacteria,core
252305,Oceanicola batsensis HTCC2597,Oceanicola batsensis,bacteria,core
253839,Streptomyces sp. C,Streptomyces sp. C,bacteria,periphery
254945,Ehrlichia ruminantium str. Welgevonden,Ehrlichia ruminantium,bacteria,periphery
255470,Dehalococcoides sp. CBDB1,Dehalococcoides sp. CBDB1,bacteria,periphery
257310,Bordetella bronchiseptica RB50,Bordetella bronchiseptica,bacteria,core
257313,Bordetella pertussis Tohama I,Bordetella pertussis,bacteria,periphery
257314,Lactobacillus johnsonii NCC 533,Lactobacillus johnsonii,bacteria,periphery
257363,Rickettsia typhi str. Wilmington,Rickettsia typhi,bacteria,periphery
258594,Rhodopseudomonas palustris CGA009,Rhodopseudomonas palustris CGA009,bacteria,periphery
259536,Psychrobacter arcticus 273-4,Psychrobacter arcticus,bacteria,periphery
259564,Methanococcoides burtonii DSM 6242,Methanococcoides burtonii,archaea,core
260799,Bacillus anthracis str. Sterne,Bacillus anthracis Sterne,bacteria,periphery
261292,Nitrosomonas sp. Is79A3,Nitrosomonas sp. Is79A3,bacteria,periphery
261317,Buchnera aphidicola (Cinara tujafilina),Buchnera aphidicola Ct,bacteria,core
262316,Mycobacterium avium subsp. paratuberculosis K-10,Mycobacterium avium,bacteria,periphery
262543,Exiguobacterium sibiricum 255-15,Exiguobacterium sibiricum,bacteria,periphery
262719,Mycoplasma hyopneumoniae J,Mycoplasma hyopneumoniae,bacteria,periphery
262723,Mycoplasma synoviae 53,Mycoplasma synoviae,bacteria,periphery
262724,Thermus thermophilus HB27,Thermus thermophilus HB27,bacteria,core
262768,Onion yellows phytoplasma OY-M,Phytoplasma onionis,bacteria,periphery
263358,Verrucosispora maris AB-18-032,Verrucosispora maris,bacteria,core
263820,Picrophilus torridus DSM 9790,Picrophilus torridus,archaea,core
264198,Ralstonia eutropha JMP134,Ralstonia eutropha JMP134,bacteria,periphery
264199,Streptococcus thermophilus LMG 18311,Streptococcus thermophilus,bacteria,periphery
264201,Candidatus Protochlamydia amoebophila UWE25,Protochlamydia amoebophila,bacteria,core
264202,Chlamydophila felis Fe/C-56,Chlamydophila felis,bacteria,periphery
264462,Bdellovibrio bacteriovorus HD100,Bdellovibrio bacteriovorus,bacteria,core
264730,Pseudomonas syringae pv. phaseolicola 1448A,Pseudomonas syringae phaseolicola,bacteria,periphery
264731,Prevotella ruminicola 23,Prevotella ruminicola,bacteria,periphery
264732,Moorella thermoacetica ATCC 39073,Moorella thermoacetica,bacteria,core
265072,Methylobacillus flagellatus KT,Methylobacillus flagellatus,bacteria,core
265311,Mesoplasma florum L1,Mesoplasma florum,bacteria,core
266117,Rubrobacter xylanophilus DSM 9941,Rubrobacter xylanophilus,bacteria,core
266264,Cupriavidus metallidurans CH34,Cupriavidus metallidurans,bacteria,periphery
266265,Burkholderia xenovorans LB400,Burkholderia xenovorans,bacteria,periphery
266779,Chelativorans sp. BNC1,Chelativorans sp. BNC1,bacteria,core
266834,Sinorhizobium meliloti 1021,Sinorhizobium meliloti,bacteria,periphery
266835,Mesorhizobium loti MAFF303099,Mesorhizobium loti,bacteria,core
266940,Kineococcus radiotolerans SRS30216,Kineococcus radiotolerans,bacteria,core
267377,Methanococcus maripaludis S2,Methanococcus maripaludis S2,archaea,periphery
267608,Ralstonia solanacearum GMI1000,Ralstonia solanacearum GMI1000,bacteria,periphery
267671,Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130,Leptospira interrogans Copenhageni,bacteria,periphery
267747,Propionibacterium acnes KPA171202,Propionibacterium acnes KPA171202,bacteria,core
267748,Mycoplasma mobile 163K,Mycoplasma mobile,bacteria,periphery
269084,Synechococcus elongatus PCC 6301,Synechococcus elongatus PCC6301,bacteria,periphery
269482,Burkholderia vietnamiensis G4,Burkholderia vietnamiensis,bacteria,periphery
269484,Ehrlichia canis str. Jake,Ehrlichia canis,bacteria,core
269796,Rhodospirillum rubrum ATCC 11170,Rhodospirillum rubrum,bacteria,core
269797,Methanosarcina barkeri str. Fusaro,Methanosarcina barkeri,archaea,core
269798,Cytophaga hutchinsonii ATCC 33406,Cytophaga hutchinsonii,bacteria,core
269799,Geobacter metallireducens GS-15,Geobacter metallireducens,bacteria,core
269800,Thermobifida fusca YX,Thermobifida fusca,bacteria,core
270374,Marinobacter sp. ELB17,Marinobacter sp. ELB17,bacteria,periphery
272557,Aeropyrum pernix K1,Aeropyrum pernix,archaea,core
272559,Bacteroides fragilis NCTC 9343,Bacteroides fragilis NCTC9343,bacteria,periphery
272560,Burkholderia pseudomallei K96243,Burkholderia pseudomallei,bacteria,periphery
272561,Chlamydia trachomatis D/UW-3/CX,Chlamydia trachomatis,bacteria,periphery
272562,Clostridium acetobutylicum ATCC 824,Clostridium acetobutylicum,bacteria,periphery
272563,Clostridium difficile 630,Clostridium difficile,bacteria,periphery
272568,Gluconacetobacter diazotrophicus PAl 5,Gluconacetobacter diazotrophicus,bacteria,periphery
272569,Haloarcula marismortui ATCC 43049,Haloarcula marismortui,archaea,periphery
272620,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,Klebsiella pneumoniae,bacteria,periphery
272621,Lactobacillus acidophilus NCFM,Lactobacillus acidophilus NCFM,bacteria,periphery
272623,Lactococcus lactis subsp. lactis Il1403,Lactococcus lactis lactis,bacteria,periphery
272624,Legionella pneumophila subsp. pneumophila str. Philadelphia 1,Legionella pneumophila Philadelphia,bacteria,periphery
272626,Listeria innocua Clip11262,Listeria innocua,bacteria,periphery
272630,Methylobacterium extorquens AM1,Methylobacterium extorquens AM1,bacteria,periphery
272631,Mycobacterium leprae TN,Mycobacterium leprae,bacteria,periphery
272632,Mycoplasma mycoides subsp. mycoides SC str. PG1,Mycoplasma mycoides,bacteria,periphery
272633,Mycoplasma penetrans HF-2,Mycoplasma penetrans,bacteria,periphery
272635,Mycoplasma pulmonis UAB CTIP,Mycoplasma pulmonis,bacteria,periphery
272843,Pasteurella multocida subsp. multocida str. Pm70,Pasteurella multocida,bacteria,periphery
272844,Pyrococcus abyssi GE5,Pyrococcus abyssi,archaea,periphery
272942,Rhodobacter capsulatus SB 1003,Rhodobacter capsulatus,bacteria,periphery
272943,Rhodobacter sphaeroides 2.4.1,Rhodobacter sphaeroides 241,bacteria,periphery
272947,Rickettsia prowazekii str. Madrid E,Rickettsia prowazekii,bacteria,periphery
272951,Rickettsia sibirica 246,Rickettsia sibirica,bacteria,core
272952,Hyaloperonospora arabidopsidis,Hyaloperonospora arabidopsidis,eukaryota,core
273057,Sulfolobus solfataricus P2,Sulfolobus solfataricus,archaea,periphery
273063,Sulfolobus tokodaii str. 7,Sulfolobus tokodaii,archaea,periphery
273068,Thermoanaerobacter tengcongensis MB4,Thermoanaerobacter tengcongensis,bacteria,core
273075,Thermoplasma acidophilum DSM 1728,Thermoplasma acidophilum,archaea,periphery
273116,Thermoplasma volcanium GSS1,Thermoplasma volcanium,archaea,core
273119,Ureaplasma parvum serovar 3 str. ATCC 700970,Ureaplasma parvum,bacteria,core
273121,Wolinella succinogenes DSM 1740,Wolinella succinogenes,bacteria,core
274854,uncultured marine group II euryarchaeote,uncultured euryarchaeote mgII,archaea,periphery
278197,Pediococcus pentosaceus ATCC 25745,Pediococcus pentosaceus,bacteria,core
279010,Bacillus licheniformis DSM 13 = ATCC 14580,Bacillus licheniformis,bacteria,periphery
279238,Novosphingobium aromaticivorans DSM 12444,Novosphingobium aromaticivorans,bacteria,periphery
279714,Pseudogulbenkiania ferrooxidans 2002,Pseudogulbenkiania ferrooxidans,bacteria,core
279808,Staphylococcus haemolyticus JCSC1435,Staphylococcus haemolyticus,bacteria,periphery
281090,Leifsonia xyli subsp. xyli str. CTCB07,Leifsonia xyli,bacteria,core
281687,Caenorhabditis japonica,Caenorhabditis japonica,eukaryota,periphery
281689,Desulfuromonas acetoxidans DSM 684,Desulfuromonas acetoxidans,bacteria,core
283165,Bartonella quintana str. Toulouse,Bartonella quintana,bacteria,periphery
283166,Bartonella henselae str. Houston-1,Bartonella henselae,bacteria,periphery
283643,Cryptococcus neoformans var. neoformans B 3501A,Cryptococcus neoformans B,eukaryota,periphery
283942,Idiomarina loihiensis L2TR,Idiomarina loihiensis,bacteria,core
284590,Kluyveromyces lactis NRRL Y 1140,Kluyveromyces lactis,eukaryota,core
284593,Candida glabrata CBS 138,Candida glabrata,eukaryota,core
284813,Encephalitozoon cuniculi GB M1,Encephalitozoon cuniculi,eukaryota,periphery
287752,Aurantimonas manganoxydans SI85-9A1,Aurantimonas manganoxydans,bacteria,core
288000,Bradyrhizobium sp. BTAi1,Bradyrhizobium sp. BTAi1,bacteria,periphery
288705,Renibacterium salmoninarum ATCC 33209,Renibacterium salmoninarum,bacteria,core
289376,Thermodesulfovibrio yellowstonii DSM 11347,Thermodesulfovibrio yellowstonii,bacteria,core
289397,Mycoplasma bovis PG45,Mycoplasma bovis,bacteria,periphery
290315,Chlorobium limicola DSM 245,Chlorobium limicola,bacteria,periphery
290317,Chlorobium phaeobacteroides DSM 266,Chlorobium phaeobacteroides DSM266,bacteria,periphery
290318,Chlorobium phaeovibrioides DSM 265,Chlorobium phaeovibrioides,bacteria,periphery
290338,Citrobacter koseri ATCC BAA-895,Citrobacter koseri,bacteria,periphery
290339,Cronobacter sakazakii ATCC BAA-894,Cronobacter sakazakii,bacteria,core
290340,Arthrobacter aurescens TC1,Arthrobacter aurescens,bacteria,periphery
290397,Anaeromyxobacter dehalogenans 2CP-C,Anaeromyxobacter dehalogenans,bacteria,core
290398,Chromohalobacter salexigens DSM 3043,Chromohalobacter salexigens,bacteria,core
290399,Arthrobacter sp. FB24,Arthrobacter sp. FB24,bacteria,periphery
290400,Jannaschia sp. CCS1,Jannaschia sp. CCS1,bacteria,core
290402,Clostridium beijerinckii NCIMB 8052,Clostridium beijerinckii,bacteria,periphery
290434,Borrelia garinii PBi,Borrelia garinii,bacteria,periphery
290512,Prosthecochloris aestuarii DSM 271,Prosthecochloris aestuarii,bacteria,core
290633,Gluconobacter oxydans 621H,Gluconobacter oxydans,bacteria,core
291272,Candidatus Blochmannia pennsylvanicus str. BPEN,Blochmannia pennsylvanicus,bacteria,periphery
292414,Ruegeria sp. TM1040,Ruegeria sp. TM1040,bacteria,core
292415,Thiobacillus denitrificans ATCC 25259,Thiobacillus denitrificans,bacteria,core
292459,Symbiobacterium thermophilum IAM 14863,Symbiobacterium thermophilum,bacteria,core
292805,Wolbachia endosymbiont strain TRS of Brugia malayi,Wolbachia sp. Bm,bacteria,periphery
293613,Rickettsia canadensis str. McKiel,Rickettsia canadensis,bacteria,periphery
293614,Rickettsia akari str. Hartford,Rickettsia akari,bacteria,periphery
293826,Alkaliphilus metalliredigens QYMF,Alkaliphilus metalliredigens,bacteria,core
294746,Meyerozyma guilliermondii ATCC 6260,Meyerozyma guilliermondii,eukaryota,periphery
294747,Candida tropicalis MYA 3404,Candida tropicalis,eukaryota,periphery
296591,Polaromonas sp. JS666,Polaromonas sp. JS666,bacteria,core
297246,Legionella pneumophila str. Paris,Legionella pneumophila Paris,bacteria,core
298386,Photobacterium profundum SS9,Photobacterium profundum,bacteria,periphery
298653,Frankia sp. EAN1pec,Frankia sp. EAN1pec,bacteria,periphery
298654,Frankia sp. EuI1c,Frankia sp. EuI1c,bacteria,periphery
300852,Thermus thermophilus HB8,Thermus thermophilus HB8,bacteria,periphery
304371,Methanocella paludicola SANAE,Methanocella paludicola,archaea,periphery
306254,Campylobacter coli RM2228,Campylobacter coli,bacteria,periphery
306263,Campylobacter lari RM2100,Campylobacter lari,bacteria,periphery
306264,Campylobacter upsaliensis RM3195,Campylobacter upsaliensis,bacteria,periphery
306537,Corynebacterium jeikeium K411,Corynebacterium jeikeium,bacteria,periphery
306901,Chaetomium globosum CBS 148.51,Chaetomium globosum,eukaryota,core
306902,Clavispora lusitaniae ATCC 42720,Clavispora lusitaniae,eukaryota,periphery
309798,Coprothermobacter proteolyticus DSM 5265,Coprothermobacter proteolyticus,bacteria,core
309799,Dictyoglomus thermophilum H-6-12,Dictyoglomus thermophilum,bacteria,periphery
309800,Haloferax volcanii DS2,Haloferax volcanii,archaea,core
309801,Thermomicrobium roseum DSM 5159,Thermomicrobium roseum,bacteria,core
309803,Thermotoga neapolitana DSM 4359,Thermotoga neapolitana,bacteria,periphery
309807,Salinibacter ruber DSM 13855,Salinibacter ruber,bacteria,core
311402,Agrobacterium vitis S4,Agrobacterium vitis,bacteria,periphery
311403,Agrobacterium radiobacter K84,Agrobacterium radiobacter,bacteria,periphery
311424,Dehalococcoides sp. VS,Dehalococcoides sp. VS,bacteria,periphery
312153,Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1,Polynucleobacter necessarius asymbioticus,bacteria,core
312284,marine actinobacterium PHSC20C1,marine actinobacterium,bacteria,periphery
312309,Vibrio fischeri ES114,Vibrio fischeri,bacteria,periphery
313589,Janibacter sp. HTCC2649,Janibacter sp. HTCC2649,bacteria,core
313590,Dokdonia donghaensis MED134,Dokdonia donghaensis,bacteria,core
313594,Polaribacter irgensii 23-P,Polaribacter irgensii,bacteria,periphery
313595,Psychroflexus torquis ATCC 700755,Psychroflexus torquis,bacteria,core
313596,Robiginitalea biformata HTCC2501,Robiginitalea biformata,bacteria,core
313598,Polaribacter sp. MED152,Polaribacter sp. MED152,bacteria,core
313603,Maribacter sp. HTCC2170,Maribacter sp. HTCC2170,bacteria,core
313606,Microscilla marina ATCC 23134,Microscilla marina,bacteria,core
313612,Lyngbya sp. PCC 8106,Lyngbya sp. PCC,bacteria,core
313624,Nodularia spumigena CCY9414,Nodularia spumigena,bacteria,core
313625,Synechococcus sp. BL107,Synechococcus sp. BL107,bacteria,periphery
313627,Bacillus sp. NRRL B-14911,Bacillus sp. NRRLB14911,bacteria,periphery
313628,Lentisphaera araneosa HTCC2155,Lentisphaera araneosa,bacteria,core
314225,Erythrobacter litoralis HTCC2594,Erythrobacter litoralis,bacteria,periphery
314230,Blastopirellula marina DSM 3645,Blastopirellula marina,bacteria,core
314231,Fulvimarina pelagi HTCC2506,Fulvimarina pelagi,bacteria,core
314232,Loktanella vestfoldensis SKA53,Loktanella vestfoldensis,bacteria,core
314253,Nitrobacter sp. Nb-311A,Nitrobacter sp. Nb311A,bacteria,periphery
314254,Oceanicaulis sp. HTCC2633,Oceanicaulis sp. HTCC2633,bacteria,core
314256,Oceanicola granulosus HTCC2516,Oceanicola granulosus,bacteria,periphery
314260,Parvularcula bermudensis HTCC2503,Parvularcula bermudensis,bacteria,core
314262,Roseobacter sp. MED193,Roseobacter sp. MED193,bacteria,periphery
314264,Roseovarius sp. 217,Roseovarius sp. 217,bacteria,periphery
314265,Pelagibaca bermudensis HTCC2601,Pelagibaca bermudensis,bacteria,core
314266,Sphingomonas sp. SKA58,Sphingomonas sp. SKA58,bacteria,periphery
314270,Rhodobacteraceae bacterium HTCC2083,Rhodobacteraceae bacterium HTCC2083,bacteria,periphery
314271,Maritimibacter alkaliphilus HTCC2654,Maritimibacter alkaliphilus,bacteria,core
314275,Alteromonas macleodii str. Deep ecotype,Alteromonas macleodii,bacteria,core
314276,Idiomarina baltica OS145,Idiomarina baltica,bacteria,periphery
314277,Marinomonas sp. MED121,Marinomonas sp. MED121,bacteria,periphery
314278,Nitrococcus mobilis Nb-231,Nitrococcus mobilis,bacteria,core
314282,Psychromonas sp. CNPT3,Psychromonas sp. CNPT3,bacteria,periphery
314283,Reinekea blandensis MED297,Reinekea blandensis,bacteria,core
314285,Congregibacter litoralis KT71,Congregibacter litoralis,bacteria,core
314287,gamma proteobacterium HTCC2207,gamma proteobacterium HTCC2207,bacteria,periphery
314292,Photobacterium angustum S14,Photobacterium angustum,bacteria,periphery
314315,Lactobacillus sakei subsp. sakei 23K,Lactobacillus sakei,bacteria,periphery
314345,Mariprofundus ferrooxydans PV-1,Mariprofundus ferrooxydans,bacteria,core
314565,Xanthomonas campestris pv. campestris str. 8004,Xanthomonas campestris 8004,bacteria,periphery
314607,beta proteobacterium KB13,beta proteobacterium KB13,bacteria,periphery
314608,Shewanella benthica KT99,Shewanella benthica,bacteria,periphery
314723,Borrelia hermsii DAH,Borrelia hermsii,bacteria,periphery
314724,Borrelia turicatae 91E135,Borrelia turicatae,bacteria,periphery
315456,Rickettsia felis URRWXCal2,Rickettsia felis,bacteria,periphery
315730,Bacillus weihenstephanensis KBAB4,Bacillus weihenstephanensis,bacteria,periphery
315749,Bacillus cytotoxicus NVH 391-98,Bacillus cytotoxicus,bacteria,periphery
315750,Bacillus pumilus SAFR-032,Bacillus pumilus,bacteria,periphery
316055,Rhodopseudomonas palustris BisA53,Rhodopseudomonas palustris BisA53,bacteria,periphery
316056,Rhodopseudomonas palustris BisB18,Rhodopseudomonas palustris BisB18,bacteria,periphery
316057,Rhodopseudomonas palustris BisB5,Rhodopseudomonas palustris BisB5,bacteria,periphery
316058,Rhodopseudomonas palustris HaA2,Rhodopseudomonas palustris HaA2,bacteria,periphery
316067,Geobacter sp. FRC-32,Geobacter sp. FRC32,bacteria,periphery
316273,Xanthomonas campestris pv. vesicatoria str. 85-10,Xanthomonas campestris vesicatoria,bacteria,periphery
316274,Herpetosiphon aurantiacus DSM 785,Herpetosiphon aurantiacus,bacteria,core
316275,Aliivibrio salmonicida LFI1238,Aliivibrio salmonicida,bacteria,core
316278,Synechococcus sp. RCC307,Synechococcus sp. RCC307,bacteria,periphery
316279,Synechococcus sp. CC9902,Synechococcus sp. CC9902,bacteria,periphery
316385,Escherichia coli str. K-12 substr. DH10B,Escherichia coli K12 DH10B,bacteria,periphery
316407,Escherichia coli str. K-12 substr. W3110,Escherichia coli K12 W3110,bacteria,periphery
317025,Thiomicrospira crunogena XCL-2,Thiomicrospira crunogena,bacteria,core
317655,Sphingopyxis alaskensis RB2256,Sphingopyxis alaskensis,bacteria,core
318161,Shewanella denitrificans OS217,Shewanella denitrificans,bacteria,periphery
318167,Shewanella frigidimarina NCIMB 400,Shewanella frigidimarina,bacteria,periphery
318586,Paracoccus denitrificans PD1222,Paracoccus denitrificans PD1222,bacteria,core
318829,Magnaporthe oryzae,Magnaporthe oryzae,eukaryota,core
319224,Shewanella putrefaciens CN-32,Shewanella putrefaciens,bacteria,core
319225,Chlorobium luteolum DSM 273,Chlorobium luteolum,bacteria,periphery
319795,Deinococcus geothermalis DSM 11300,Deinococcus geothermalis,bacteria,periphery
320483,Anaplasma marginale str. Florida,Anaplasma marginale Florida,bacteria,periphery
320771,Pedosphaera parvula Ellin514,Pedosphaera parvula,bacteria,core
321327,Synechococcus sp. JA-3-3Ab,Synechococcus sp. JA33Ab,bacteria,periphery
321332,Synechococcus sp. JA-2-3Ba(2-13),Synechococcus sp. JA23Ba213,bacteria,periphery
321955,Brevibacterium linens BL2,Brevibacterium linens,bacteria,periphery
322098,Aster yellows witches-broom phytoplasma AYWB,Phytoplasma asteris,bacteria,periphery
322104,Scheffersomyces stipitis CBS 6054,Scheffersomyces stipitis,eukaryota,core
322710,Azotobacter vinelandii DJ,Azotobacter vinelandii,bacteria,core
323097,Nitrobacter hamburgensis X14,Nitrobacter hamburgensis,bacteria,periphery
323098,Nitrobacter winogradskyi Nb-255,Nitrobacter winogradskyi,bacteria,core
323259,Methanospirillum hungatei JF-1,Methanospirillum hungatei,archaea,core
323261,Nitrosococcus oceani ATCC 19707,Nitrosococcus oceani,bacteria,periphery
323848,Nitrosospira multiformis ATCC 25196,Nitrosospira multiformis,bacteria,core
323850,Shewanella loihica PV-4,Shewanella loihica,bacteria,periphery
324057,Paenibacillus sp. JDR-2,Paenibacillus sp. JDR2,bacteria,periphery
324602,Chloroflexus aurantiacus J-10-fl,Chloroflexus aurantiacus,bacteria,periphery
324831,Lactobacillus gasseri ATCC 33323,Lactobacillus gasseri,bacteria,periphery
324925,Pelodictyon phaeoclathratiforme BU-1,Pelodictyon phaeoclathratiforme,bacteria,core
325240,Shewanella baltica OS155,Shewanella baltica,bacteria,periphery
326297,Shewanella amazonensis SB2B,Shewanella amazonensis,bacteria,periphery
326298,Sulfurimonas denitrificans DSM 1251,Sulfurimonas denitrificans,bacteria,core
326423,Bacillus amyloliquefaciens FZB42,Bacillus amyloliquefaciens,bacteria,periphery
326424,Frankia alni ACN14a,Frankia alni,bacteria,periphery
326426,Bifidobacterium breve UCC2003,Bifidobacterium breve,bacteria,periphery
326427,Chloroflexus aggregans DSM 9485,Chloroflexus aggregans,bacteria,core
326442,Pseudoalteromonas haloplanktis TAC125,Pseudoalteromonas haloplanktis TAC125,bacteria,periphery
327275,Shewanella sp. HN-41,Shewanella sp. HN41,bacteria,periphery
329726,Acaryochloris marina MBIC11017,Acaryochloris marina,bacteria,core
330214,Candidatus Nitrospira defluvii,Nitrospira defluvii,bacteria,core
330779,Sulfolobus acidocaldarius DSM 639,Sulfolobus acidocaldarius,archaea,periphery
331104,Blattabacterium sp. (Blattella germanica) str. Bge,Blattabacterium sp. Bge,bacteria,core
331113,Simkania negevensis Z,Simkania negevensis,bacteria,core
331635,Chlamydophila pecorum E58,Chlamydophila pecorum,bacteria,periphery
331636,Chlamydophila psittaci 6BC,Chlamydophila psittaci,bacteria,periphery
331678,Chlorobium phaeobacteroides BS1,Chlorobium phaeobacteroides BS1,bacteria,periphery
331869,alpha proteobacterium BAL199,alpha proteobacterium BAL199,bacteria,periphery
333146,Ferroplasma acidarmanus fer1,Ferroplasma acidarmanus,archaea,core
333668,Theileria parva strain Muguga,Theileria parva,eukaryota,periphery
333990,Carnobacterium sp. AT7,Carnobacterium sp. AT7,bacteria,core
334413,Finegoldia magna ATCC 29328,Finegoldia magna ATCC29328,bacteria,core
335283,Nitrosomonas eutropha C91,Nitrosomonas eutropha,bacteria,core
335284,Psychrobacter cryohalolentis K5,Psychrobacter cryohalolentis,bacteria,core
335541,Syntrophomonas wolfei subsp. wolfei str. Goettingen,Syntrophomonas wolfei,bacteria,core
335543,Syntrophobacter fumaroxidans MPOB,Syntrophobacter fumaroxidans,bacteria,core
335992,Candidatus Pelagibacter ubique HTCC1062,Pelagibacter ubique,bacteria,periphery
336963,Uncinocarpus reesii 1704,Uncinocarpus reesii,eukaryota,periphery
338187,Vibrio harveyi ATCC BAA-1116,Vibrio harveyi,bacteria,periphery
338963,Pelobacter carbinolicus DSM 2380,Pelobacter carbinolicus,bacteria,periphery
338966,Pelobacter propionicus DSM 2379,Pelobacter propionicus,bacteria,core
338969,Rhodoferax ferrireducens T118,Rhodoferax ferrireducens,bacteria,core
339670,Burkholderia ambifaria AMMD,Burkholderia ambifaria,bacteria,periphery
339671,Actinobacillus succinogenes 130Z,Actinobacillus succinogenes,bacteria,periphery
339724,Ajellomyces capsulatus NAm1,Ajellomyces capsulatus,eukaryota,periphery
339860,Methanosphaera stadtmanae DSM 3091,Methanosphaera stadtmanae,archaea,core
340099,Thermoanaerobacter pseudethanolicus ATCC 33223,Thermoanaerobacter pseudethanolicus,bacteria,periphery
340100,Bordetella petrii DSM 12804,Bordetella petrii,bacteria,core
340101,Victivallis vadensis ATCC BAA-548,Victivallis vadensis,bacteria,core
340177,Chlorobium chlorochromatii CaD3,Chlorobium chlorochromatii,bacteria,core
342108,Magnetospirillum magneticum AMB-1,Magnetospirillum magneticum,bacteria,core
342451,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305,Staphylococcus saprophyticus,bacteria,core
342610,Pseudoalteromonas atlantica T6c,Pseudoalteromonas atlantica,bacteria,periphery
